"Category","SourcePath","CopiedPath","Bytes","LastWriteTime","Lines","HeaderOrFirstLine","Note"
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260430_20260430_165359.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260430_20260430_165359.csv","4742314","2026-04-30 16:53:45","18405","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260501_20260501_163746.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260501_20260501_163746.csv","5166943","2026-05-01 16:37:16","19300","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260427_20260427_183716.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260427_20260427_183716.csv","574350","2026-04-27 16:10:31","4707","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260427_20260427_184149.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260427_20260427_184149.csv","574350","2026-04-27 16:10:31","4707","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260428_20260428_164402.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260428_20260428_164402.csv","573373","2026-04-28 16:42:51","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260429_20260429_161049.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260429_20260429_161049.csv","574290","2026-04-29 16:09:48","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260429_20260429_161116.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260429_20260429_161116.csv","574290","2026-04-29 16:09:48","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260430_20260430_165359.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260430_20260430_165359.csv","577455","2026-04-30 16:24:26","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_HMM_20260501_20260501_163746.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_HMM_20260501_20260501_163746.csv","576253","2026-05-01 16:00:36","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260427_20260427_183716.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260427_20260427_183716.csv","679","2026-04-27 16:10:14","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260427_20260427_184149.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260427_20260427_184149.csv","679","2026-04-27 16:10:14","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260428_20260428_164402.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260428_20260428_164402.csv","1200","2026-04-28 16:43:50","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260429_20260429_161049.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260429_20260429_161049.csv","1194","2026-04-29 16:10:30","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260429_20260429_161116.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260429_20260429_161116.csv","1194","2026-04-29 16:10:30","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260430_20260430_165359.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260430_20260430_165359.csv","1197","2026-04-30 16:53:44","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Latest_20260501_20260501_163746.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Latest_20260501_20260501_163746.csv","1259","2026-05-01 16:37:16","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260427_20260427_183716.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260427_20260427_183716.csv","3586806","2026-04-27 16:10:16","14972","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260427_20260427_184149.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260427_20260427_184149.csv","3586806","2026-04-27 16:10:16","14972","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260428_20260428_164402.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260428_20260428_164402.csv","3831779","2026-04-28 16:43:41","14992","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260429_20260429_161049.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260429_20260429_161049.csv","3837048","2026-04-29 16:10:31","15012","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260429_20260429_161116.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260429_20260429_161116.csv","3837048","2026-04-29 16:10:31","15012","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260430_20260430_165359.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260430_20260430_165359.csv","3842322","2026-04-30 16:53:51","15032","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_Macro_20260501_20260501_163746.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_Macro_20260501_20260501_163746.csv","3847587","2026-05-01 16:37:01","15052","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\NQ_V3D_History_20260427_20260427_183716.csv","02_HMM_Macro_Outputs\V3D\History\Archives\NQ_V3D_History_20260427_20260427_183716.csv","3401611","2026-04-27 16:10:14","15850","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\NQ_V3D_History_20260427_20260427_184149.csv","02_HMM_Macro_Outputs\V3D\History\Archives\NQ_V3D_History_20260427_20260427_184149.csv","3401611","2026-04-27 16:10:14","15850","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\NQ_V3D_History_20260428_20260428_164402.csv","02_HMM_Macro_Outputs\V3D\History\Archives\NQ_V3D_History_20260428_20260428_164402.csv","4044476","2026-04-28 16:43:49","16719","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\NQ_V3D_History_20260429_20260429_161049.csv","02_HMM_Macro_Outputs\V3D\History\Archives\NQ_V3D_History_20260429_20260429_161049.csv","4362575","2026-04-29 16:10:29","17493","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\NQ_V3D_History_20260429_20260429_161116.csv","02_HMM_Macro_Outputs\V3D\History\Archives\NQ_V3D_History_20260429_20260429_161116.csv","4362575","2026-04-29 16:10:29","17493","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
