trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag,source_path,entry_dt,family,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,is_compression_candidate,is_kalman_candidate,audit_family,entry_regime_norm,v3c_regime_norm
2026-05-04,2026-05-04 10:25:37,2026-05-04 10:26:47,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,,NQ,NQ JUN26,LONG,1,27904.5,27893.75,-215.0,-215.0,-43.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,PRE_IB_MATURATION,65,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,1.17,,,1,-215.0,2026-05-04 22:22:41,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260504.csv,2026-05-04 10:25:37,V3C Daily Export,,,,,,,,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-04,2026-05-04 10:31:06,2026-05-04 10:32:42,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,,NQ,NQ JUN26,LONG,1,27886.5,27896.0,190.0,190.0,38.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,NEAR_IB_CONDITION,62,COMPRESSED_BALANCE_LOW_EDGE,0.0,TREND_COMPRESSION,1.6,,,2,-25.0,2026-05-04 22:22:41,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260504.csv,2026-05-04 10:31:06,V3C Daily Export,,,,,,,,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-04,2026-05-04 10:37:44,2026-05-04 10:38:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,,NQ,NQ JUN26,LONG,1,27898.0,27904.5,130.0,130.0,26.0,WIN,TARGET_HIT,,,TRANSITION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,0.47,,,3,105.0,2026-05-04 22:22:41,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260504.csv,2026-05-04 10:37:44,V3C Daily Export,,,,,,,,True,False,V3C Compression,TRANSITION,TRANSITION
2026-05-05,2026-05-05 12:05:04,2026-05-05 12:27:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28139.0,28123.0,-320.0,-320.0,-64.0,LOSS,STOP_HIT,28123.0,320.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,22.4,-1.0,-1.0,1,-320.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:05:04,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:20:00,2026-05-05 12:27:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,Compression Fast A,,NQ,NQ JUN26,SHORT,1,28139.5,28123.0,330.0,330.0,66.0,WIN,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,7.47,,,2,10.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:20:00,V3C Daily Export,,15 Range Momentum V1A,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:28:53,2026-05-05 12:39:59,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28113.75,28098.0,-315.0,-315.0,-63.0,LOSS,STOP_HIT,28098.0,315.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,11.1,-1.0,-1.0,3,-305.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:28:53,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:44:48,2026-05-05 12:47:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28108.75,28124.5,315.0,315.0,63.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,2.67,,,4,10.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:44:48,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:04:20,2026-05-05 13:08:56,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,Compression Fast A,,NQ,NQ JUN26,LONG,1,28134.5,28118.75,-315.0,-315.0,-63.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,4.6,,,5,-305.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:04:20,V3C Daily Export,,15 Range Momentum V1A,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:04:20,2026-05-05 13:04:20,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28134.5,28118.75,-315.0,-315.0,-63.0,LOSS,STOP_HIT,28118.75,315.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.0,-1.0,-1.0,6,-620.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:04:20,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:15:01,2026-05-05 13:18:33,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28124.0,28139.75,315.0,315.0,63.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,3.53,,,7,-305.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:15:01,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:00:06,2026-05-05 12:01:11,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,NQ,NQ JUN26,LONG,1,28132.25,28122.75,-190.0,-190.0,-38.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,1.08,,,1,-190.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:00:06,V3C Daily Export,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:00:06,2026-05-05 12:00:06,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28132.25,28122.75,-190.0,-190.0,-38.0,LOSS,STOP_HIT,28122.75,190.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,0.0,-1.0,-1.0,2,-380.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:00:06,V3C Daily Export,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:28:53,2026-05-05 12:31:30,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28113.75,28104.25,-190.0,-190.0,-38.0,LOSS,STOP_HIT,28104.25,190.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,2.62,-1.0,-1.0,3,-570.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:28:53,V3C Daily Export,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:32:50,2026-05-05 12:35:53,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28112.75,28122.25,190.0,190.0,38.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,3.05,,,4,-380.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:32:50,V3C Daily Export,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:45:33,2026-05-05 12:47:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28113.0,28122.5,190.0,190.0,38.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,1.65,,,5,-190.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:45:33,V3C Daily Export,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:47:13,2026-05-05 12:47:28,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,NQ,NQ JUN26,LONG,1,28120.75,28122.5,35.0,35.0,7.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.25,,,6,-155.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:47:13,V3C Daily Export,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:12:11,2026-05-05 13:15:29,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28121.5,28131.25,195.0,195.0,39.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,3.3,,,7,40.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:12:11,V3C Daily Export,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:18:00,2026-05-05 13:18:18,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,NQ,NQ JUN26,LONG,1,28128.5,28131.25,55.0,55.0,11.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.3,,,8,95.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:18:00,V3C Daily Export,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 15:58:17,2026-05-05 16:00:03,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,NQ,NQ JUN26,LONG,1,28133.0,28135.25,45.0,45.0,9.0,WIN,SESSION_CLOSE,,,TRANSITION,BRACKET_MACRO,TrendDown,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.77,,,9,140.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 15:58:17,V3C Daily Export,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:36:29,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,STOP_HIT,28099.5,585.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.0,-1.0,-1.0,1,-585.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:36:29,V3C Daily Export,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:39:46,V3C,SimV3C-NQ-2C,V3_Compression_Sniper_V3C,Compression Sniper C,,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,3.28,,,2,-1170.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:36:29,V3C Daily Export,,15 Range Momentum V1A,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:47:55,2026-05-05 13:51:40,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,28129.0,28161.5,650.0,650.0,130.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,63.75,,,3,-520.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:47:55,V3C Daily Export,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 12:48:00,2026-05-05 13:09:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,,NQ,NQ JUN26,LONG,1,28127.5,28111.0,-330.0,-330.0,-66.0,LOSS,STOP_HIT,28111.0,330.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,21.0,-1.0,-1.0,1,-330.0,2026-05-05 18:45:00,MISSING_ACCOUNT,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 12:48:00,V3C Daily Export,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\V3C_UNFILTERED_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 13:18:00,2026-05-05 13:27:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,,NQ,NQ JUN26,LONG,1,28128.5,28143.25,295.0,295.0,59.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,9.0,,,2,-35.0,2026-05-05 18:45:00,MISSING_ACCOUNT,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 13:18:00,V3C Daily Export,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\V3C_UNFILTERED_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-05,2026-05-05 15:39:00,2026-05-05 15:39:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,,NQ,NQ JUN26,LONG,1,28167.0,28156.75,-205.0,-205.0,-41.0,LOSS,STOP_HIT,28156.75,205.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.0,-1.0,-1.0,3,-240.0,2026-05-05 18:45:00,MISSING_ACCOUNT,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260505.csv,2026-05-05 15:39:00,V3C Daily Export,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\V3C_UNFILTERED_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TREND_COMPRESSION
2026-05-06,2026-05-06 09:38:44,2026-05-06 09:38:59,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28404.5,28420.5,320.0,320.0,64.0,WIN,TARGET_HIT,,,TRANSITION,OPENING_AUCTION,TrendUp,OPENING_AUCTION,55,OPENING_OR_UNRESOLVED_OPENING_AUCTION,0.0,TRANSITION,0.25,,,1,320.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260506.csv,2026-05-06 09:38:44,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TRANSITION
2026-05-06,2026-05-06 09:43:40,2026-05-06 09:43:41,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28439.5,28455.5,320.0,320.0,64.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BALANCE_STRUCTURE,TrendUp,EARLY_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.02,,,2,640.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260506.csv,2026-05-06 09:43:40,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TREND_COMPRESSION,TRANSITION
2026-05-06,2026-05-06 09:47:23,2026-05-06 09:48:10,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28464.5,28480.25,315.0,315.0,63.0,WIN,TARGET_HIT,,,TRANSITION,BALANCE_STRUCTURE,TrendDown,FIRST_ACCEPTANCE,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,0.78,,,3,955.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260506.csv,2026-05-06 09:47:23,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 09:49:06,2026-05-06 09:50:30,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28464.5,28448.75,-315.0,-315.0,-63.0,LOSS,STOP_HIT,,,TRANSITION,BALANCE_STRUCTURE,TrendDown,FIRST_ACCEPTANCE,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.4,,,4,640.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260506.csv,2026-05-06 09:49:06,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 09:51:07,2026-05-06 09:51:10,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,NQ,NQ JUN26,LONG,1,28429.5,28445.5,320.0,320.0,64.0,WIN,TARGET_HIT,,,TRANSITION,BALANCE_STRUCTURE,TrendDown,FIRST_ACCEPTANCE,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,0.05,,,5,960.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V3C\History\V3C_TradeLog_20260506.csv,2026-05-06 09:51:07,V3C Daily Export,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TREND_COMPRESSION
